iucn_sid,iucn_rgn,pop_trend
133537,global,unknown
133538,global,unknown
133539,global,unknown
133540,global,unknown
133541,global,decreasing
133542,global,decreasing
133543,global,unknown
133544,global,unknown
133545,global,unknown
133546,global,unknown
133547,global,decreasing
133548,global,unknown
133549,global,stable
133550,global,decreasing
133551,global,unknown
133552,global,unknown
133553,global,stable
133554,global,decreasing
133555,global,unknown
133556,global,decreasing
133557,global,unknown
133558,global,unknown
133559,global,unknown
133560,global,decreasing
133561,global,unknown
133562,global,unknown
133563,global,decreasing
133564,global,stable
133565,global,unknown
133566,global,unknown
133567,global,unknown
133568,global,unknown
133569,global,decreasing
133570,global,unknown
133571,global,decreasing
133572,global,unknown
133573,global,unknown
133574,global,unknown
133575,global,unknown
133576,global,decreasing
133577,global,decreasing
133578,global,decreasing
133579,global,unknown
133580,global,decreasing
133581,global,unknown
133582,global,unknown
133583,global,decreasing
133584,global,stable
133585,global,unknown
133586,global,unknown
133587,global,unknown
133588,global,stable
133589,global,unknown
133590,global,unknown
133591,global,stable
133592,global,decreasing
133593,global,decreasing
133594,global,stable
133595,global,unknown
133596,global,unknown
133597,global,unknown
133598,global,decreasing
133599,global,decreasing
133600,global,decreasing
133601,global,decreasing
133602,global,decreasing
133603,global,unknown
133604,global,decreasing
133605,global,unknown
133606,global,unknown
133607,global,unknown
133608,global,unknown
133609,global,unknown
133610,global,unknown
133611,global,unknown
133612,global,decreasing
133613,global,unknown
133614,global,unknown
133615,global,unknown
133616,global,decreasing
133617,global,decreasing
133618,global,stable
133619,global,unknown
133620,global,decreasing
133621,global,decreasing
133622,global,decreasing
133623,global,decreasing
133624,global,unknown
133625,global,unknown
133626,global,decreasing
133627,global,decreasing
133628,global,decreasing
133629,global,decreasing
133630,global,decreasing
133631,global,decreasing
133632,global,decreasing
133633,global,unknown
133634,global,decreasing
133635,global,decreasing
133636,global,unknown
133637,global,unknown
133638,global,decreasing
133639,global,decreasing
133640,global,unknown
133641,global,unknown
133642,global,unknown
133643,global,unknown
133644,global,decreasing
133645,global,unknown
133646,global,decreasing
133647,global,decreasing
133648,global,decreasing
133649,global,decreasing
133650,global,decreasing
133651,global,decreasing
133652,global,decreasing
133653,global,decreasing
133654,global,decreasing
133655,global,decreasing
133656,global,unknown
133657,global,stable
133658,global,decreasing
133659,global,unknown
133660,global,decreasing
133661,global,decreasing
133662,global,unknown
133663,global,stable
133664,global,unknown
133665,global,decreasing
133666,global,decreasing
133667,global,unknown
133668,global,unknown
133669,global,decreasing
133670,global,unknown
133671,global,unknown
133672,global,decreasing
133673,global,unknown
133674,global,decreasing
133675,global,unknown
133676,global,unknown
133677,global,decreasing
133678,global,decreasing
133679,global,unknown
133680,global,increasing
133681,global,decreasing
133682,global,decreasing
133683,global,unknown
133684,global,unknown
133685,global,unknown
133686,global,unknown
133687,global,decreasing
133688,global,decreasing
133689,global,decreasing
133690,global,decreasing
133691,global,unknown
133692,global,decreasing
133693,global,unknown
133694,global,unknown
133695,global,decreasing
133696,global,decreasing
133697,global,unknown
133698,global,decreasing
133699,global,decreasing
133700,global,decreasing
133701,global,decreasing
133702,global,unknown
133703,global,unknown
133704,global,unknown
133706,global,unknown
133710,global,decreasing
133712,global,increasing
133714,global,unknown
133729,global,NA
134554100,global,unknown
134554171,global,unknown
13458323,global,unknown
13458375,global,unknown
13462250,global,unknown
13462325,global,unknown
13462411,global,unknown
13462434,global,unknown
13462491,global,unknown
13462557,global,unknown
13462566,global,unknown
13462628,global,unknown
13462713,global,unknown
13462731,global,unknown
13462737,global,unknown
13462745,global,unknown
13462748,global,unknown
13462751,global,unknown
13462757,global,unknown
13462760,global,unknown
13462763,global,unknown
13462771,global,unknown
13462777,global,unknown
13485141,global,unknown
13485161,global,unknown
13485167,global,unknown
13485284,global,unknown
13485312,global,unknown
13485395,global,unknown
13485398,global,unknown
13485411,global,unknown
13485622,global,unknown
13485631,global,unknown
13485635,global,unknown
13485675,global,unknown
13485856,global,unknown
13486028,global,unknown
13486169,global,unknown
13486199,global,unknown
13486222,global,stable
13486345,global,unknown
13486360,global,unknown
13486514,global,unknown
13487141,global,unknown
13487154,global,unknown
13487180,global,unknown
13487288,global,unknown
13487345,global,unknown
13487690,global,unknown
13487700,global,unknown
13487733,global,unknown
13487740,global,stable
13487874,global,unknown
13491788,global,unknown
135301,global,stable
135302,global,unknown
135303,global,increasing
135306,global,unknown
135308,global,unknown
135309,global,decreasing
135310,global,stable
135311,global,increasing
135312,global,stable
135313,global,unknown
135315,global,decreasing
135316,global,NA
135317,global,increasing
135318,global,unknown
135319,global,increasing
135320,global,increasing
135321,global,decreasing
135322,global,decreasing
135323,global,unknown
135324,global,unknown
135325,global,stable
135326,global,NA
135327,global,unknown
135328,global,decreasing
135329,global,increasing
135330,global,decreasing
135331,global,unknown
135332,global,increasing
135333,global,stable
135334,global,increasing
135335,global,unknown
135336,global,decreasing
135337,global,stable
135338,global,decreasing
135339,global,NA
135340,global,stable
135341,global,NA
135342,global,unknown
135343,global,stable
135344,global,unknown
135345,global,unknown
135346,global,unknown
135347,global,increasing
135348,global,stable
135351,global,decreasing
135352,global,decreasing
135353,global,unknown
135354,global,decreasing
135355,global,unknown
135356,global,unknown
135357,global,unknown
135358,global,unknown
135359,global,unknown
135360,global,unknown
135361,global,increasing
135362,global,unknown
135363,global,increasing
135365,global,stable
135366,global,unknown
135368,global,NA
135369,global,increasing
135370,global,stable
135371,global,increasing
135372,global,increasing
135373,global,decreasing
135374,global,increasing
135375,global,unknown
135376,global,stable
135377,global,unknown
135379,global,unknown
135380,global,increasing
135381,global,decreasing
135381188,global,decreasing
135383783,global,unknown
135384014,global,unknown
135384178,global,unknown
135385234,global,unknown
135385274,global,unknown
135385310,global,unknown
135385511,global,unknown
135385529,global,unknown
135385554,global,unknown
135385583,global,unknown
135385599,global,unknown
135385613,global,unknown
135385638,global,unknown
135385685,global,unknown
135386429,global,unknown
135388190,global,unknown
135388252,global,unknown
135388528,global,unknown
135388689,global,unknown
135388708,global,unknown
135388770,global,unknown
135388821,global,unknown
135388865,global,unknown
135390246,global,unknown
135390360,global,unknown
135390600,global,unknown
135390761,global,unknown
135390778,global,unknown
135391499,global,unknown
135392230,global,unknown
135394947,global,unknown
135396041,global,unknown
135396104,global,unknown
135396194,global,unknown
135396217,global,unknown
135396264,global,unknown
135396274,global,unknown
135396309,global,unknown
135397502,global,unknown
135397573,global,unknown
135400993,global,unknown
135401024,global,unknown
135401118,global,unknown
135401143,global,unknown
135401158,global,unknown
135401243,global,unknown
135401364,global,unknown
135401381,global,unknown
135401391,global,unknown
135401401,global,unknown
135401421,global,unknown
135401461,global,unknown
135402293,global,unknown
135402378,global,unknown
135402494,global,unknown
135402500,global,unknown
135402647,global,unknown
135402719,global,unknown
135402795,global,unknown
135402834,global,unknown
135402870,global,unknown
135402905,global,unknown
135402922,global,unknown
135402974,global,unknown
135403041,global,unknown
135403070,global,unknown
135403469,global,unknown
135403488,global,unknown
135403510,global,unknown
135403518,global,unknown
135403534,global,unknown
135403650,global,unknown
135403704,global,unknown
135403715,global,unknown
135405142,global,unknown
135405775,global,unknown
135405891,global,unknown
135405941,global,unknown
135406017,global,unknown
135406072,global,unknown
135406116,global,unknown
135406366,global,unknown
135406434,global,unknown
135406539,global,unknown
135406689,global,unknown
135406728,global,unknown
135406842,global,unknown
135407588,global,unknown
135409876,global,unknown
135431816,global,unknown
135431992,global,unknown
135432051,global,unknown
135432106,global,unknown
135432191,global,unknown
135432447,global,unknown
135432592,global,unknown
135432619,global,unknown
135432657,global,unknown
135432746,global,unknown
135432812,global,unknown
135434080,global,unknown
135434121,global,unknown
135434141,global,unknown
135434162,global,unknown
135434516,global,unknown
135434569,global,unknown
135435256,global,unknown
135435298,global,unknown
135435329,global,unknown
135435430,global,unknown
135435459,global,unknown
135435484,global,unknown
135435494,global,unknown
135435580,global,unknown
135435604,global,unknown
135435617,global,unknown
135435623,global,unknown
135435677,global,unknown
135435733,global,unknown
135435809,global,unknown
135435827,global,unknown
135435872,global,unknown
135435883,global,unknown
135435963,global,unknown
135436007,global,unknown
135436119,global,unknown
135436136,global,unknown
135436148,global,unknown
135436158,global,unknown
135436181,global,unknown
135436207,global,unknown
135436252,global,unknown
135436279,global,unknown
135436328,global,unknown
135436351,global,unknown
135436449,global,unknown
135436488,global,unknown
135436509,global,unknown
135436536,global,unknown
135436556,global,unknown
135436632,global,unknown
135436700,global,unknown
135436746,global,unknown
135437006,global,unknown
135437053,global,unknown
135437114,global,unknown
