iucn_sid,code,title,timing,scope,severity,score,invasive,score_num
133370,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133370,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133370,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133371,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133371,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133371,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133372,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133372,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133372,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133373,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133373,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,8.2,Problematic native species/diseases (Sparisoma viride),Ongoing,NA,NA,Low Impact: 3,Sparisoma viride,3
133373,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,8.2.2,Named species (Sparisoma viride),Ongoing,NA,NA,Low Impact: 3,Sparisoma viride,3
133373,8.4,Problematic species/disease of unknown origin (Aurantimonas coralicida),Ongoing,NA,NA,Low Impact: 3,Aurantimonas coralicida,3
133373,8.4,Problematic species/disease of unknown origin (Roseofilum corallyticum),Ongoing,NA,NA,Low Impact: 3,Roseofilum corallyticum,3
133373,8.4.2,Named species (Aurantimonas coralicida),Ongoing,NA,NA,Low Impact: 3,Aurantimonas coralicida,3
133373,8.4.2,Named species (Roseofilum corallyticum),Ongoing,NA,NA,Low Impact: 3,Roseofilum corallyticum,3
133373,8.6,Diseases of unknown cause,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133373,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133374,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133374,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133374,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133375,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133375,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,8.2,Problematic native species/diseases (Acanthaster planci),Ongoing,NA,NA,Low Impact: 3,Acanthaster planci,3
133375,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,8.2.2,Named species (Acanthaster planci),Ongoing,NA,NA,Low Impact: 3,Acanthaster planci,3
133375,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133375,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133376,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133376,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133376,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133377,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133377,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,8.4,Problematic species/disease of unknown origin (Aurantimonas coralicida),Ongoing,NA,NA,Low Impact: 3,Aurantimonas coralicida,3
133377,8.4,Problematic species/disease of unknown origin (Roseofilum corallyticum),Ongoing,NA,NA,Low Impact: 3,Roseofilum corallyticum,3
133377,8.4.2,Named species (Aurantimonas coralicida),Ongoing,NA,NA,Low Impact: 3,Aurantimonas coralicida,3
133377,8.4.2,Named species (Roseofilum corallyticum),Ongoing,NA,NA,Low Impact: 3,Roseofilum corallyticum,3
133377,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133377,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133378,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133378,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133378,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133379,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133379,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,8.2,Problematic native species/diseases (Acanthaster planci),Ongoing,NA,NA,Low Impact: 3,Acanthaster planci,3
133379,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,8.2.2,Named species (Acanthaster planci),Ongoing,NA,NA,Low Impact: 3,Acanthaster planci,3
133379,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133379,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133380,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133380,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133380,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,5.3,Logging & wood harvesting,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133381,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133381,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,8.2,Problematic native species/diseases (Stegastes planifrons),Ongoing,NA,NA,Low Impact: 3,Stegastes planifrons,3
133381,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,8.2.2,Named species (Stegastes planifrons),Ongoing,NA,NA,Low Impact: 3,Stegastes planifrons,3
133381,8.6,Diseases of unknown cause,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.1.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.2,Industrial & military effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.2.3,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.3,Agricultural & forestry effluents,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.3.2,"Soil erosion, sedimentation",Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.3.4,Type Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.5,Air-borne pollutants,Ongoing,NA,NA,Low Impact: 3,NA,3
133381,9.5.3,Ozone,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,1.1,Housing & urban areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,11.3,Temperature extremes,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,11.4,Storms & flooding,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,1.2,Commercial & industrial areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,1.3,Tourism & recreation areas,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,4.3,Shipping lanes,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,5.4,Fishing & harvesting aquatic resources,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133382,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,NA,NA,Low Impact: 3,NA,3
133382,5.4.6,Motivation Unknown/Unrecorded,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,6.1,Recreational activities,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,8.1,Invasive non-native/alien species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,8.1.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,8.2,Problematic native species/diseases,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,8.2.1,Unspecified species,Ongoing,NA,NA,Low Impact: 3,NA,3
133382,9.1,Domestic & urban waste water,Ongoing,NA,NA,Low Impact: 3,NA,3
