loiczid,meow_id,meow_adj
138680,95,140
138681,95,140
138682,95,140
138683,95,140
138684,95,140
138685,95,140
138686,95,140
138687,95,140
138690,96,140
138691,96,140
138692,96,140
138693,96,140
138694,96,140
138695,96,140
138696,96,140
138697,96,177
138699,96,177
138700,96,177
138701,96,177
138702,96,177
138703,96,177
138704,96,177
138705,96,177
138706,96,177
138707,96,177
138708,96,177
138709,96,177
138710,96,177
138711,96,177
138712,96,177
138713,96,177
138714,96,177
138715,96,177
138716,96,177
138717,96,177
138718,96,177
138719,96,177
138736,106,122
138737,106,122
138738,106,122
138739,106,122
138740,106,122
138741,106,122
138742,106,122
138743,106,122
138744,106,122
138745,106,122
138746,106,122
138747,106,122
138748,106,122
138749,106,122
138750,106,122
138751,106,122
138752,106,122
138797,111,218
138798,111,218
138799,111,218
138800,111,218
138801,119,156
138802,119,156
138803,119,156
138804,119,156
138805,119,156
138806,119,156
138807,119,156
138808,119,156
138809,119,156
138810,119,156
138811,119,156
138812,119,156
138814,119,156
138815,117,156
138816,117,156
138817,117,156
138818,117,156
138819,117,156
138820,117,156
138821,117,156
138822,117,156
138823,117,156
138824,117,156
138825,117,156
138826,117,156
138827,117,156
138828,117,156
138829,117,156
138830,117,156
138831,128,124
138832,128,124
138833,128,124
138834,128,124
138835,128,124
138836,128,124
138837,128,124
138838,128,124
138839,128,124
138840,128,124
138841,131,66
138842,131,66
138843,131,66
138844,131,66
138845,131,66
138846,131,66
138847,131,66
138848,131,66
138849,131,66
138850,131,66
138851,131,66
138852,131,66
138853,131,66
138854,131,66
138855,131,66
138856,131,66
138857,131,66
138858,131,66
138859,131,66
138860,131,66
138861,131,66
138862,131,66
138863,131,66
138864,131,66
138865,131,66
138866,131,66
138867,131,66
138868,139,153
138869,139,153
138870,139,153
138871,139,153
138872,139,153
138873,139,153
138874,139,153
138875,139,153
138878,139,153
138896,134,29
138897,134,29
138898,134,29
138899,136,29
138900,136,29
138901,136,29
138902,136,29
138903,136,29
138904,136,29
138905,136,29
138906,136,29
138907,136,29
138908,136,29
138909,135,29
138910,135,169
138911,135,169
138912,135,169
138913,135,169
138914,135,169
138915,135,169
138916,135,169
138917,135,169
138918,135,169
138919,135,169
138920,135,169
138921,135,169
138922,135,169
138923,135,169
138924,135,169
138925,135,169
138926,135,169
138927,135,169
138928,135,169
138929,135,169
138930,135,169
138931,135,169
138946,154,185
138947,154,185
138948,154,185
138949,154,185
138950,154,185
138951,154,185
138952,154,185
138953,154,185
138954,154,185
138955,154,185
138956,154,185
138957,154,185
138958,154,185
138959,154,185
138960,154,185
138961,154,204
138962,154,204
138963,154,204
138964,154,204
138965,154,204
138969,156,204
138970,156,204
138971,156,204
138972,156,204
138973,156,204
138974,156,204
138975,156,204
138976,156,204
138977,156,204
138978,156,204
138979,156,204
138980,156,204
138981,156,195
138982,156,195
138983,156,195
138996,156,175
138997,156,175
138998,156,175
138999,156,175
139e3,156,175
139001,156,175
139002,156,175
139003,156,175
139004,156,175
139005,155,175
139006,155,175
139007,155,175
139008,155,175
139009,155,175
139010,155,175
139011,155,175
139012,155,175
139013,155,175
139014,155,175
139015,155,175
139016,158,219
139017,158,219
139018,158,219
139019,158,219
139020,158,219
139021,158,219
139022,158,219
139023,158,219
139033,162,214
139034,162,214
139035,162,214
139036,162,214
139037,162,214
139038,162,214
139039,162,214
139040,162,214
139041,162,214
139042,162,214
139043,162,214
139044,162,214
139045,162,214
139046,162,214
139047,162,214
139152,175,78
139153,175,78
139154,175,78
139155,175,78
139156,175,78
139157,175,78
139158,175,78
139159,175,78
139160,175,78
139161,175,78
139251,75,155
139252,75,155
139253,75,155
139254,75,155
139255,75,155
139256,75,155
139257,74,155
139258,74,155
139259,74,155
139260,74,155
139285,78,109
139286,78,109
139287,78,109
139288,78,109
139289,78,109
139290,78,109
139291,78,109
139292,78,109
139293,78,109
139294,78,109
139295,78,109
139296,78,109
139297,78,109
139298,78,109
139338,85,231
139339,85,231
139340,85,231
139341,86,163
139342,86,163
139343,86,163
139344,86,163
139345,86,163
139346,86,163
139399,95,140
139400,95,140
139401,95,140
139402,95,140
139403,95,140
139404,95,140
139405,95,140
139406,95,140
139407,95,140
139408,96,140
139409,96,140
139410,96,140
139411,96,140
139412,96,140
139413,96,140
139414,96,140
139415,96,140
139416,96,140
139417,96,140
139418,96,177
139419,96,177
139420,96,177
139421,96,177
139422,96,177
139423,96,177
139424,96,177
139425,96,177
139426,96,177
139427,96,177
139428,96,177
139429,96,177
139430,96,177
139431,96,177
139432,96,177
139433,96,177
139434,96,177
139435,96,177
139436,96,177
139437,96,177
139438,96,177
139439,96,177
139440,96,177
139456,106,122
139457,106,122
139458,106,122
139459,106,122
139460,106,122
139461,106,122
139462,106,122
139463,106,122
139464,106,122
139465,106,122
139466,106,122
139467,106,122
139468,106,122
139469,106,122
139470,106,122
139471,106,122
139472,106,122
139518,111,218
139519,111,218
139520,119,156
139521,119,156
139522,119,156
139523,119,156
139524,119,156
139525,119,156
139526,119,156
139527,119,156
139528,119,156
139529,119,156
139530,119,156
139531,119,156
139532,119,156
139533,119,156
139534,119,156
139538,117,156
139539,117,156
139540,117,156
139541,117,156
139542,117,156
139543,117,156
139544,117,156
139545,117,156
139546,117,156
139547,117,156
139548,117,156
139549,117,156
139550,117,156
139551,128,124
139552,128,124
139553,128,124
139554,128,124
139555,128,124
139556,128,124
139557,128,124
139558,128,124
139559,128,124
139560,131,66
139561,131,66
139562,131,66
139563,131,66
139564,131,66
139565,131,66
139566,131,66
139567,131,66
139568,131,66
139569,131,66
139570,131,66
139571,131,66
139572,131,66
139573,131,66
139574,131,66
139575,131,66
139576,131,66
139577,131,66
139578,131,66
139579,131,66
139580,131,66
139581,131,66
139582,131,66
139583,131,66
139584,131,66
139585,131,66
139586,131,66
139587,139,153
139588,139,153
139589,139,153
139590,139,153
139591,139,153
139592,139,153
139593,139,153
139594,139,153
139595,139,153
139598,139,153
139616,136,29
139617,136,29
139618,136,29
139619,136,29
139620,136,29
139621,136,29
139622,136,29
139623,136,29
139624,136,29
139625,136,29
139626,136,29
139627,136,169
139628,136,169
139629,135,169
139630,135,169
139631,135,169
139632,135,169
139633,135,169
139634,135,169
139635,135,169
139636,135,169
139637,135,169
139638,135,169
139639,135,169
139640,135,169
139641,135,169
139642,135,169
139643,135,169
139644,135,169
139645,135,169
139646,135,169
139647,135,169
139648,135,169
139649,135,169
139650,135,169
139651,135,169
139652,148,185
139653,148,185
139654,148,185
139655,148,185
139656,148,185
139657,148,185
139658,148,185
139666,154,185
139667,154,185
139668,154,185
139669,154,185
139670,154,185
139671,154,185
139672,154,185
139673,154,185
139674,154,185
139675,154,185
139676,154,185
139677,154,185
139678,154,185
139679,154,185
139680,154,185
139681,154,204
139682,154,204
139683,154,204
139684,154,204
139685,154,204
139689,156,195
139690,156,195
139691,156,195
139692,156,195
139693,156,195
139694,156,195
139695,156,195
139696,156,195
139697,156,195
139698,156,195
139699,156,195
139700,156,195
139701,156,195
139702,156,195
139703,156,195
139714,156,175
139715,156,175
139716,156,175
139717,156,175
139718,156,175
139719,156,175
139720,156,175
139721,156,175
139722,156,175
139723,156,175
139724,156,175
139725,156,175
139726,156,175
139727,155,175
139728,155,175
139729,155,175
139730,155,175
139731,155,175
139732,155,175
139733,158,219
139734,158,219
139735,158,219
139736,158,219
139737,158,219
139738,158,219
139739,158,219
139740,158,219
139741,158,219
139742,158,219
139743,158,219
139744,158,219
139753,162,214
139754,162,214
139755,162,214
139756,162,214
139757,162,214
139758,162,214
139759,162,214
139760,162,214
139761,162,214
139762,162,214
139763,162,214
139764,162,214
139765,162,214
139766,162,214
139767,162,214
139768,162,214
139872,175,78
139873,175,78
139874,175,78
139875,175,78
139876,175,78
139877,175,78
139878,175,78
139879,175,78
139880,175,78
139881,175,78
139971,75,155
139972,75,155
139973,75,155
139974,75,155
139975,75,155
139976,75,155
139977,75,155
139978,75,155
140005,78,109
140006,78,109
140007,78,109
140008,78,109
140009,78,109
140010,78,109
140011,78,109
140012,78,109
140013,78,109
140014,78,109
140015,78,109
140016,78,109
140017,78,109
140018,78,109
140059,86,163
140060,86,163
140061,86,163
140062,86,163
140063,86,163
140064,86,163
140065,86,163
140066,86,163
140119,95,140
140120,95,140
140121,95,140
140122,95,140
140123,95,140
140124,95,140
140125,95,140
140126,95,140
140127,95,140
140128,96,140
140129,96,140
140130,96,140
140131,96,140
140132,96,140
140133,96,140
140134,96,140
140135,96,140
140136,96,140
140137,96,140
140138,96,140
140139,96,140
140140,96,177
140141,96,177
140142,96,177
140143,96,177
140144,96,177
140145,96,177
140146,96,177
140147,96,177
140148,96,177
140149,96,177
140150,96,177
140151,96,177
140152,96,177
140153,96,177
140154,96,177
140155,96,177
140156,96,177
140157,96,177
140158,96,177
140159,96,177
140160,96,177
140177,106,122
140178,106,122
140179,106,122
140180,106,122
140181,106,122
140182,106,122
140183,106,122
140184,106,122
140185,106,122
140186,106,122
140187,106,122
140188,106,122
140189,106,122
140190,106,122
140191,106,122
140192,106,122
140239,119,35
140240,119,35
140241,119,35
140242,119,35
140243,119,35
140244,119,35
140245,119,35
140246,119,156
140247,119,156
140248,119,156
140249,119,156
140250,119,156
140251,119,156
140252,119,156
140253,119,156
140254,119,156
140255,119,156
140266,117,156
140267,117,156
140268,117,156
140269,117,156
140270,128,124
140271,128,124
140272,128,124
140273,128,124
140274,128,124
140275,128,124
140276,128,124
140277,128,124
140278,128,124
140279,128,124
140280,131,127
140281,131,66
140282,131,66
140283,131,66
140284,131,66
140285,131,66
140286,131,66
140287,131,66
140288,131,66
140289,131,66
140290,132,66
140291,132,66
140292,132,66
140293,132,66
140294,132,66
140295,132,66
140296,131,66
140297,131,66
140298,131,66
140299,131,66
140300,131,66
140301,131,66
140302,131,66
140303,131,66
140304,131,66
140305,131,66
140306,131,66
140307,139,153
140308,139,153
140309,139,153
140310,139,153
140311,139,153
140312,139,153
140313,139,153
140314,139,153
140315,139,153
140317,139,153
140318,139,153
140328,138,153
140335,136,113
140336,136,113
140337,136,113
140338,136,113
140339,136,113
140340,136,113
140341,136,113
140342,136,113
140343,136,113
140344,136,113
140345,136,113
140346,136,113
140347,136,169
140348,136,169
140349,136,169
140350,135,169
140351,135,169
140352,135,169
140353,135,169
140354,135,169
140355,135,169
140356,135,169
140357,135,169
140358,135,169
140359,135,169
140360,135,169
140361,135,169
140362,135,169
140363,135,169
140364,135,169
140365,135,169
140366,135,169
140367,135,169
140368,135,169
140369,135,169
140370,135,169
140371,135,169
140372,148,185
140373,148,185
140374,148,185
140375,148,185
140376,148,185
140377,148,185
140378,148,185
140379,148,185
140387,154,185
140388,154,185
140389,154,185
140390,154,185
140391,154,185
140392,154,185
140393,154,185
140394,154,185
140395,154,185
140396,154,185
140397,154,185
140398,154,185
140399,154,185
140400,154,185
140401,154,195
140402,154,195
140403,154,195
140404,154,195
140405,154,195
140409,156,195
140410,156,195
140411,156,195
140412,156,195
140413,156,195
140414,156,195
140415,156,195
140416,156,195
140417,156,195
140418,156,195
140419,156,195
140420,156,195
140421,156,195
140422,156,195
140423,156,195
140424,156,195
140426,156,195
140427,156,195
140428,156,195
140429,156,195
140430,156,195
140431,156,195
140432,156,195
140433,156,175
140434,156,175
140435,156,175
140436,156,175
140437,156,175
140438,156,175
140439,156,175
140440,156,175
140441,156,175
140442,156,175
140443,156,219
140444,156,219
140445,156,219
140446,156,219
140447,156,219
140448,156,219
140449,155,175
140450,158,219
140451,158,219
140452,158,219
140453,158,219
140454,158,219
140455,158,219
140456,158,219
140457,158,219
140458,158,219
140459,158,219
140460,158,219
140461,158,219
140462,158,219
140463,158,219
140464,158,219
140465,158,219
140472,162,214
140473,162,214
140474,162,214
140475,162,214
140476,162,214
140477,162,214
140478,162,214
140479,162,214
140480,162,214
140481,162,214
140482,162,214
140483,162,214
140484,162,214
140485,162,214
140486,162,214
140487,162,214
140488,162,214
140489,162,214
140592,175,78
140593,175,78
140594,175,78
140595,175,78
140596,175,78
140597,175,78
140598,175,78
140599,175,78
140600,175,78
140601,175,78
140691,75,155
140692,75,155
140693,75,155
140694,75,155
140695,75,155
140696,75,155
140697,75,155
140725,78,109
140726,78,109
140727,78,109
140728,78,109
140729,78,109
140730,78,109
140731,78,109
140732,78,109
140733,78,109
140734,78,109
140735,78,109
140736,78,109
140737,78,109
140738,78,109
140739,78,109
140779,86,163
140780,86,163
140781,86,163
140782,86,163
140783,86,163
140784,86,163
140785,86,163
140786,86,163
140787,86,163
140839,95,140
140840,95,140
140841,95,140
140842,95,140
140843,95,140
140844,95,140
140845,95,140
140846,95,140
140847,95,140
140848,96,140
140849,96,140
140850,96,140
140851,96,140
140852,96,140
140853,96,140
140854,96,140
140855,96,140
140856,96,140
140857,96,140
140858,96,140
140859,96,140
140860,96,140
140861,96,140
140862,96,177
140863,96,177
140864,96,177
140865,96,177
140866,96,177
140867,96,177
140868,96,177
140869,96,177
140870,96,177
140871,96,177
140872,96,177
140873,96,177
140874,96,177
140875,96,177
140876,96,177
140877,96,177
140878,96,177
140879,96,177
140880,96,177
140897,106,122
140898,106,122
140899,106,122
140900,106,122
140901,106,122
140902,106,122
140903,106,122
140904,106,122
140905,106,122
140906,106,122
140907,106,122
140908,106,122
140909,106,122
140910,106,122
140911,106,122
140912,106,122
140960,119,35
140961,119,35
140962,119,35
140963,119,35
140964,119,35
140965,119,35
140966,119,35
140967,119,35
140968,119,35
140969,119,35
140970,119,35
140971,119,35
140972,119,156
140973,119,156
140974,119,156
140975,119,156
140976,119,156
140977,119,156
140978,119,156
140979,119,156
140980,119,156
140981,119,156
140986,117,156
140987,117,156
140988,117,156
140989,117,156
140990,132,127
140991,132,127
140992,132,127
140993,132,127
140994,132,127
140995,132,127
140996,132,127
140997,132,127
140998,132,127
140999,132,127
141e3,132,127
141001,132,127
141002,132,127
141003,132,127
141004,131,66
141005,131,66
141006,132,66
141007,132,66
141008,132,66
141009,132,66
141010,132,66
141011,132,66
141012,132,66
141013,132,66
141014,132,66
141015,132,66
141016,132,66
141017,131,66
141018,131,66
141019,131,66
141020,131,66
141021,131,66
141022,131,66
141023,131,66
141024,131,66
141025,131,66
141026,139,153
141027,139,153
141028,139,153
141029,139,153
141030,139,153
141031,139,153
141032,139,153
141033,139,153
141034,139,153
141036,139,153
141037,139,153
141038,139,153
141039,139,153
141047,138,153
141048,138,153
141049,138,153
141050,138,153
141051,138,113
141055,136,113
141056,136,113
141057,136,113
141058,136,113
141059,136,113
141060,136,113
141061,136,113
141062,136,113
141063,136,113
141064,136,113
141065,136,113
141066,136,113
141067,136,113
141068,136,169
141069,136,169
141070,135,169
141071,135,169
141072,135,169
141073,135,169
141074,135,169
141075,135,169
141076,135,169
141077,135,169
141078,135,169
141079,135,169
141080,135,169
141081,135,169
141082,135,169
141083,135,169
141084,135,169
141085,135,169
141086,135,169
141087,135,169
141088,135,169
141089,135,169
141090,135,169
141091,135,169
141092,148,185
141093,148,185
141094,148,185
141095,148,185
141096,148,185
141097,148,185
141098,148,185
141099,148,185
141100,148,185
141107,154,185
141108,154,185
141109,154,185
141110,154,185
141111,154,185
141112,154,185
141113,154,185
141114,154,185
141115,154,185
141116,154,185
141117,154,185
141118,154,185
141119,154,185
141120,154,185
141121,154,195
141122,154,195
141123,154,195
141124,154,195
141125,154,195
141129,156,195
141130,156,195
141131,156,195
141132,156,195
141133,156,195
141134,156,195
141135,156,195
141136,156,195
141137,156,195
141138,156,195
141139,156,195
141140,156,195
141141,156,195
141142,156,195
141143,156,195
141144,156,195
141145,156,195
141146,156,195
141147,156,195
141148,156,195
141149,156,195
141150,156,195
141151,156,195
141152,156,195
141153,156,195
141154,156,195
141155,156,195
141156,156,219
141157,156,219
141158,156,219
141159,156,219
141160,156,219
141161,156,219
141162,156,219
141163,156,219
141164,156,219
141165,156,219
141166,156,219
141167,156,219
141168,156,219
141169,158,219
141170,158,219
141171,158,219
141172,158,219
141173,158,219
141174,158,219
141175,158,219
141176,158,219
141177,158,219
141178,158,219
141179,158,219
141180,158,219
141181,158,219
141182,158,219
141183,158,219
141184,158,219
141185,158,219
141186,158,219
141192,162,214
141193,162,214
141194,162,214
141195,162,214
141196,162,214
141197,162,214
141198,162,214
141199,162,214
141200,162,214
141201,162,214
141202,162,214
141203,162,214
141204,162,214
141205,162,214
141206,162,214
141207,162,214
141208,162,214
141209,162,214
141313,175,78
141314,175,78
141315,175,78
141316,175,78
141317,175,78
141318,175,78
141319,175,78
141320,175,78
141321,175,78
141322,175,78
141323,175,78
141411,75,155
141412,75,155
141413,75,155
141414,75,155
141415,75,155
141416,75,155
141417,75,155
141445,78,109
141446,78,109
141447,78,109
141448,78,109
141449,78,109
141450,78,109
141451,78,109
141452,78,109
141453,78,109
141454,78,109
141455,78,109
141456,78,109
141457,78,109
141458,78,109
141459,78,109
141500,86,163
141501,86,163
141502,86,163
141503,86,163
141504,86,163
141505,86,163
141506,86,163
141507,86,163
141559,95,140
141560,95,140
141561,95,140
141562,95,140
141563,95,140
141564,95,140
141565,95,140
141566,95,140
141567,96,140
141568,96,140
141569,96,140
141570,96,140
141571,96,140
141572,96,140
141573,96,140
141574,96,140
141575,96,140
141576,96,140
141577,96,140
141578,96,140
141579,96,140
141580,96,140
141581,96,140
141582,96,140
141583,96,140
141584,96,177
141585,96,177
141586,96,177
141587,96,177
141588,96,177
141589,96,177
141590,96,177
141591,96,177
141592,96,177
141593,96,177
141594,97,177
141595,97,177
141596,97,177
141597,97,177
141598,97,177
141599,97,177
141600,97,177
141601,97,177
141617,106,122
141618,106,122
141619,106,122
141620,106,122
141621,106,122
141622,106,122
141623,106,122
141624,106,122
141625,106,122
141626,106,122
141627,106,122
141628,106,122
141629,106,122
141630,106,122
141631,106,122
141632,106,122
141681,119,35
141682,119,35
141683,119,35
141684,119,35
141685,119,35
141686,119,35
141687,119,35
141688,120,35
141689,120,35
141690,120,35
141691,119,35
141692,119,35
141693,119,35
141694,119,35
141695,119,35
141696,119,35
141697,119,35
141698,119,156
141699,119,156
141700,119,156
141701,119,156
141702,119,156
141703,119,156
141704,119,156
141705,119,156
141706,119,156
141707,119,156
141708,119,156
141709,132,127
141710,132,127
141711,132,127
141712,132,127
141713,132,127
141714,132,127
141715,132,127
141716,132,127
141717,132,127
141718,132,127
141719,132,127
141720,132,127
141721,132,127
141722,132,127
141723,132,127
141724,132,127
141725,132,127
141726,132,127
141727,132,127
141728,132,127
141729,132,66
141730,132,66
141731,132,66
141732,132,66
141733,132,66
141734,132,66
141735,132,66
141736,132,66
141737,131,66
141738,131,66
141739,131,66
141740,131,66
141741,131,66
141742,131,66
141743,131,66
141744,131,66
141745,131,66
141746,140,153
141747,139,153
141748,139,153
141749,139,153
141750,139,153
141751,139,153
141752,139,153
141753,139,153
141754,139,153
141756,139,153
141757,139,153
141758,139,153
141759,139,153
141760,139,153
141761,139,153
141765,138,153
141766,138,153
141767,138,153
141768,138,153
141769,138,153
141770,138,113
141771,138,113
141772,138,113
141773,138,113
141777,136,113
141778,136,113
141779,136,113
141780,136,113
141781,136,113
141782,136,113
141783,136,113
141784,136,113
141785,136,113
141786,136,113
141787,136,113
141788,136,113
141789,136,113
141790,136,169
141791,135,169
141792,135,169
141793,135,169
141794,135,169
141795,135,169
141796,135,169
141797,135,169
141798,135,169
141799,135,169
141800,135,169
141801,135,169
141802,135,169
141803,135,169
141804,135,169
141805,135,169
141806,135,169
141807,135,169
141808,135,169
141809,135,169
141810,135,169
141811,148,185
141812,148,185
141813,148,185
141814,148,185
141815,148,185
141816,148,185
141817,148,185
141818,148,185
141819,148,185
141820,148,185
141821,148,185
141828,154,185
141829,154,185
141830,154,185
141831,154,185
141832,154,185
141833,154,185
141834,154,185
141835,154,185
141836,154,185
141837,154,185
141838,154,185
141839,154,185
141840,154,185
141841,154,195
141842,154,195
141843,154,195
141844,154,195
141849,156,195
141850,156,195
141851,156,195
141852,156,195
141853,156,195
141854,156,195
141855,156,195
141856,156,195
141857,156,195
141858,156,195
141859,156,195
141860,156,195
141861,156,195
141862,156,195
141863,156,195
141864,156,195
141865,156,195
141866,156,195
141867,156,195
141868,156,195
141869,156,195
141870,156,195
141871,156,195
141872,156,195
141873,156,195
141874,156,195
141875,156,195
141876,156,219
141877,156,219
141878,156,219
141879,156,219
141880,156,219
141881,156,219
141882,156,219
141883,156,219
141884,156,219
141885,156,219
141886,156,219
141887,156,219
141888,156,219
141889,158,219
141890,158,219
141891,158,219
141892,158,219
141893,158,219
141894,158,219
141895,158,219
141896,158,219
141897,158,219
141898,158,219
141899,158,219
141900,158,219
141901,158,219
141902,158,219
141903,158,219
141904,158,219
141905,158,219
141906,158,219
141913,162,214
141914,162,214
141915,162,214
141916,162,214
141917,162,214
141918,162,214
141919,162,214
141920,162,214
141921,162,214
141922,162,214
141923,162,214
141924,162,214
141925,162,214
141926,162,214
141927,162,214
141928,162,214
141929,162,214
141930,162,214
142033,175,78
142034,175,78
142035,175,78
142036,175,78
142037,175,78
142038,175,78
142039,175,78
142040,175,78
142041,175,78
142042,175,78
142043,175,78
142130,75,155
142131,75,155
142132,75,155
142133,75,155
142134,75,155
142135,75,155
142136,75,155
142137,75,155
142165,78,109
142166,78,109
142167,78,109
142168,78,109
142169,78,109
142170,78,109
142171,78,109
142172,78,109
142173,78,109
142174,78,109
142175,78,109
142176,78,109
142177,78,109
142178,78,109
142220,86,163
142221,86,163
142222,86,163
142223,86,163
142224,86,163
142225,86,163
142226,86,163
142227,86,163
142279,95,140
142280,95,140
142281,95,140
142282,95,140
142283,95,140
142284,95,140
142285,95,140
142286,95,140
142287,96,140
142288,96,140
142289,96,140
142290,96,140
142291,96,140
142292,96,140
142293,96,140
142294,96,140
142295,96,140
142296,96,140
142297,96,140
142298,96,140
142299,96,140
142300,96,140
142301,96,140
142302,96,140
142303,96,140
142304,96,140
142305,96,140
142306,96,177
142307,96,177
142308,96,177
142309,96,177
142310,96,177
142311,96,177
142312,97,205
142313,97,205
142314,97,205
142315,97,205
142316,97,205
142317,97,205
142318,97,205
142319,97,205
142320,97,205
142321,97,205
142322,97,205
142338,106,122
142339,106,122
142340,106,122
142341,106,122
142342,106,122
142343,106,122
142344,106,122
142345,106,122
142346,106,122
142347,106,122
142348,106,122
142349,106,122
142350,106,122
142351,106,122
142352,106,122
142391,120,35
142392,120,35
142393,120,35
142394,120,35
142395,120,35
142396,120,35
142397,120,35
142402,119,35
142403,119,35
142404,119,35
142405,119,35
142406,120,35
142407,120,35
142408,120,35
142409,120,35
142410,120,35
142411,120,35
142412,120,35
142413,120,35
142414,119,35
142415,119,35
142416,119,35
142417,119,35
142418,119,35
142419,119,35
142420,119,35
142421,119,35
142422,119,35
142423,119,35
142424,119,156
142425,119,156
142426,119,156
142427,119,156
142428,119,156
142429,119,156
142430,132,127
142431,132,127
142432,132,127
142433,132,127
142434,132,127
142436,132,127
142437,132,127
142441,132,127
142442,132,127
142443,132,127
142444,132,127
142445,132,127
142446,132,127
142447,132,127
142448,132,127
142449,132,127
142450,132,127
142451,132,66
142452,132,66
142453,132,66
142454,132,66
142455,132,66
142456,131,66
142457,131,66
142458,131,66
142459,131,66
142460,131,66
142461,131,66
142462,131,66
142463,131,66
142464,140,153
142465,140,153
142466,140,153
142467,139,153
142468,139,153
142469,139,153
142470,139,153
142471,139,153
142472,139,153
142473,139,153
142474,139,153
142475,139,153
142476,139,153
142477,139,153
142478,139,153
142479,139,153
142480,139,153
142481,139,153
142482,139,153
142487,138,153
142488,138,153
142489,138,113
142490,138,113
142491,138,113
142492,138,113
142493,138,113
142497,136,113
142498,136,113
142499,136,113
142500,136,113
142501,136,113
142502,136,113
142503,136,113
142504,136,113
142505,136,113
142506,136,113
142507,136,113
142508,136,113
142509,136,113
142510,136,113
142511,136,169
142512,135,169
142513,135,169
142514,135,169
142515,135,169
142516,135,169
142517,135,169
142518,135,169
142519,135,169
142520,135,169
142521,135,169
142522,135,169
142523,135,169
142524,135,169
142525,135,169
142526,135,169
142527,135,169
142528,135,169
142529,135,169
142530,135,169
142531,148,185
142532,148,185
142533,148,185
142534,148,185
142535,148,185
142536,148,185
142537,148,185
142538,148,185
142539,148,185
142540,148,185
142541,148,185
142548,154,185
142549,154,185
142550,154,185
142551,154,185
142552,154,185
142553,154,185
142554,154,185
142555,154,185
142556,154,185
142557,154,185
142558,154,185
142559,154,185
142560,154,185
142561,154,195
142562,154,195
142563,154,195
142569,156,195
142570,156,195
142571,156,195
142572,156,195
142573,156,195
142574,156,195
142575,156,195
142576,156,195
142577,156,195
142578,156,195
142579,156,195
142580,156,195
142581,156,195
142582,156,195
142583,156,195
142584,156,195
142585,156,195
142586,156,195
142587,156,195
142588,156,195
142589,156,195
142590,156,195
142591,156,195
142592,156,195
142593,156,195
142594,156,195
142595,156,195
142596,156,219
142597,156,219
142598,156,219
142599,156,219
142600,156,219
142601,156,219
142602,156,219
142603,156,219
142604,156,219
142605,156,219
142606,156,219
142607,156,219
142608,156,219
142609,156,219
142610,158,219
142611,158,219
142612,158,219
142613,158,219
142614,158,219
142615,158,219
142616,158,219
142617,158,219
142618,158,219
142619,158,219
142620,158,219
142621,158,219
142622,158,219
142623,158,219
142624,158,219
142625,158,219
142626,158,219
142627,158,219
142633,162,214
142634,162,214
142635,162,214
142636,162,214
142637,162,214
142638,162,214
142639,162,214
142640,162,214
142641,162,214
142642,162,214
142643,162,214
142644,162,214
142645,162,214
142646,162,214
142647,162,214
142648,162,214
142649,162,214
142650,162,214
142754,175,78
142755,175,78
142756,175,78
142757,175,78
142758,175,78
142759,175,78
142760,175,78
142761,175,78
142762,175,78
142763,175,78
142764,175,78
142849,75,155
142850,75,155
142851,75,155
142852,75,155
142853,75,155
142854,75,155
142855,75,155
142856,75,155
142857,75,155
142885,78,109
142886,78,109
142887,78,109
142888,78,109
142889,78,109
142890,78,109
142891,78,109
142892,78,109
142893,78,109
142894,78,109
142895,78,109
142896,78,109
142897,78,109
142898,78,109
142940,86,163
142941,86,163
142942,86,163
142943,86,163
142944,86,163
142945,86,163
142946,86,163
142947,86,163
143e3,95,140
143001,95,140
143002,95,140
143003,95,140
143004,95,140
143005,95,140
143006,95,140
143007,96,140
143008,96,140
143009,96,140
143010,96,140
143011,96,140
143012,96,140
143013,96,140
143014,96,140
143015,96,140
143016,96,140
143017,96,140
143018,96,140
143019,96,140
143020,96,140
143021,96,140
143022,96,140
143023,96,140
143024,96,140
143025,96,140
143026,96,140
143027,96,205
143028,96,205
143029,96,205
143030,96,205
143031,97,205
143032,97,205
143033,97,205
143034,97,205
143035,97,205
143036,97,205
143037,97,205
143038,97,205
143039,97,205
143040,97,205
143041,97,205
143042,97,205
143043,97,205
143058,106,122
143059,106,122
143060,106,122
143061,106,122
143062,106,122
143063,106,122
143064,106,122
143065,106,122
143066,106,122
143067,106,122
143068,106,122
143069,106,122
143070,106,122
143071,106,122
143110,120,35
143111,120,35
143112,120,35
143113,120,35
143114,120,35
143115,120,35
143116,120,35
143117,120,35
143118,120,35
143119,120,35
143125,120,35
143126,120,35
143127,120,35
143128,120,35
143129,120,35
143130,120,35
143131,120,35
143132,120,35
143133,120,35
143134,120,35
143135,120,35
143136,119,35
143137,119,35
143138,119,35
143139,119,35
143140,119,35
143141,119,35
143142,119,35
143143,119,35
143144,119,35
143145,119,35
143146,119,35
143147,119,35
143148,119,35
143149,119,35
143150,132,127
143151,132,127
143152,132,127
143153,132,127
143154,132,127
143155,132,127
143156,132,127
143157,132,127
143158,132,127
143159,132,127
143160,132,127
143161,132,127
143162,132,127
143163,132,127
143164,132,127
143165,132,127
143166,132,127
143167,132,127
143168,132,127
143169,132,127
143170,132,127
143171,132,127
143172,132,127
143173,132,127
143174,132,66
143175,132,66
143176,131,66
143177,131,66
143178,131,66
143179,131,66
