dbf_file,iucn_sid,sciname,code,presence,subpop,shape_Area
MARINEFISH_PART_1.dbf,166868,Megalops cyprinoides,DD,1,NA,265.007240836
MARINEFISH_PART_1.dbf,166868,Megalops cyprinoides,DD,1,NA,1496.98490143
MARINEFISH_PART_1.dbf,196068,Myxine robinsorum,LC,1,NA,3.341859179
MARINEFISH_PART_1.dbf,177970,Naso unicornis,LC,1,NA,1749.60655501
MARINEFISH_PART_1.dbf,177975,Naso minor,LC,1,NA,438.904190563
MARINEFISH_PART_1.dbf,169679,Centropyge abei,LC,1,NA,6.55390578861
MARINEFISH_PART_1.dbf,178908,Enneapterygius ornatus,LC,1,NA,3.02800603692
MARINEFISH_PART_1.dbf,178911,Enneapterygius randalli,LC,1,NA,1.66168351064
MARINEFISH_PART_1.dbf,187509,Bodianus solatus,DD,1,NA,16.0553941841
MARINEFISH_PART_1.dbf,179110,Helcogramma billi,LC,1,NA,10.6688596654
MARINEFISH_PART_1.dbf,179078,Clinus robustus,LC,1,NA,12.4761333826
MARINEFISH_PART_1.dbf,178980,Clinus nematopterus,LC,1,NA,10.446604785
MARINEFISH_PART_1.dbf,170172,Spondyliosoma emarginatum,LC,1,NA,19.6739150688
MARINEFISH_PART_1.dbf,170177,Calamus mu,LC,1,NA,34.9637702464
MARINEFISH_PART_1.dbf,170178,Calamus nodosus,LC,1,NA,59.905928543
MARINEFISH_PART_1.dbf,170180,Stenotomus caprinus,LC,1,NA,61.7314675503
MARINEFISH_PART_1.dbf,170184,Polysteganus praeorbitalis,VU,1,NA,18.2471594035
MARINEFISH_PART_1.dbf,170185,Porcostoma dentata,LC,1,NA,15.2611953531
MARINEFISH_PART_1.dbf,170192,Dentex canariensis,LC,1,NA,84.5803095691
MARINEFISH_PART_1.dbf,170194,Chrysoblephus anglicus,NT,1,NA,18.3746247682
MARINEFISH_PART_1.dbf,170158,Dentex angolensis,NT,1,NA,99.2399945849
MARINEFISH_PART_1.dbf,170162,Pagellus bellottii,LC,1,NA,115.452917541
MARINEFISH_PART_1.dbf,170169,Sarpa salpa,LC,1,NA,358.256310469
MARINEFISH_PART_1.dbf,170229,Pagellus acarne,LC,1,NA,308.013219052
MARINEFISH_PART_1.dbf,170233,Calamus leucosteus,LC,1,NA,74.7607700159
MARINEFISH_PART_1.dbf,170239,Acanthopagrus bifasciatus,LC,1,NA,101.778405626
MARINEFISH_PART_1.dbf,170241,Pagrus africanus,LC,1,NA,81.8298977122
MARINEFISH_PART_1.dbf,170246,Virididentex acromegalus,LC,1,NA,13.347698878
MARINEFISH_PART_1.dbf,170254,Diplodus bermudensis,LC,1,NA,3.08118249592
MARINEFISH_PART_1.dbf,170257,Acanthopagrus australis,LC,1,NA,32.789036329
MARINEFISH_PART_1.dbf,170284,Centracanthus cirrus,LC,1,NA,258.300808267
MARINEFISH_PART_1.dbf,170306,Scomber japonicus,LC,1,NA,871.609360253
MARINEFISH_PART_1.dbf,170309,Kajikia audax,NT,1,NA,14793.9985707
MARINEFISH_PART_1.dbf,170310,Katsuwonus pelamis,LC,1,NA,19343.5492605
MARINEFISH_PART_1.dbf,172447,Entomacrodus vermiculatus,LC,1,NA,154.48384397
MARINEFISH_PART_1.dbf,172487,Omobranchus punctatus,LC,1,NA,1641.20357516
MARINEFISH_PART_1.dbf,179013,Enneapterygius elaine,LC,1,NA,3.11521372324
MARINEFISH_PART_1.dbf,179018,Helcogramma maldivensis,DD,1,NA,0.0657332266678
MARINEFISH_PART_1.dbf,179017,Enneapterygius rhothion,LC,1,NA,16.1665056215
MARINEFISH_PART_1.dbf,179020,Helcogramma steinitzi,LC,1,NA,74.9187069559
MARINEFISH_PART_1.dbf,178928,Enneapterygius signicauda,LC,1,NA,61.1348497586
MARINEFISH_PART_1.dbf,178978,Enneanectes altivelis,LC,1,NA,254.573888683
MARINEFISH_PART_1.dbf,179047,Helcogramma aquila,LC,1,NA,0.661332553977
MARINEFISH_PART_1.dbf,177973,Zebrasoma gemmatum,DD,1,NA,63.7754158297
MARINEFISH_PART_1.dbf,177960,Acanthurus achilles,LC,1,NA,514.243726783
MARINEFISH_PART_1.dbf,177963,Naso mcdadei,LC,1,NA,468.198198898
MARINEFISH_PART_1.dbf,177965,Acanthurus triostegus,LC,1,NA,1794.5984374
MARINEFISH_PART_1.dbf,177980,Naso thynnoides,LC,1,NA,976.8110657
MARINEFISH_PART_1.dbf,177985,Acanthurus bahianus,LC,1,NA,44.3916344041
MARINEFISH_PART_1.dbf,177986,Ctenochaetus tominiensis,LC,1,NA,556.245478213
MARINEFISH_PART_1.dbf,177988,Naso annulatus,LC,1,NA,1429.42943558
MARINEFISH_PART_1.dbf,178018,Ctenochaetus flavicauda,LC,1,NA,194.634998227
MARINEFISH_PART_1.dbf,178023,Acanthurus monroviae,LC,1,NA,113.727943981
MARINEFISH_PART_1.dbf,178023,Acanthurus monroviae,LC,1,NA,5.71460416748
MARINEFISH_PART_1.dbf,178024,Zebrasoma desjardinii,LC,1,NA,397.12574703
MARINEFISH_PART_1.dbf,177968,Naso caeruleacauda,LC,1,NA,441.176182964
MARINEFISH_PART_1.dbf,177949,Ctenochaetus strigosus,LC,1,NA,39.1880422177
MARINEFISH_PART_1.dbf,177950,Naso lituratus,LC,1,NA,1330.26473089
MARINEFISH_PART_1.dbf,177955,Ctenochaetus binotatus,LC,1,NA,1466.78960432
MARINEFISH_PART_1.dbf,177957,Acanthurus maculiceps,LC,1,NA,794.236134972
MARINEFISH_PART_1.dbf,177991,Acanthurus olivaceus,LC,1,NA,1262.25996915
MARINEFISH_PART_1.dbf,177992,Ctenochaetus truncatus,LC,1,NA,310.76712354
MARINEFISH_PART_1.dbf,177995,Acanthurus guttatus,LC,1,NA,1138.49017483
MARINEFISH_PART_1.dbf,177998,Acanthurus tristis,LC,1,NA,157.888701213
MARINEFISH_PART_1.dbf,178003,Naso tuberosus,DD,1,NA,156.089629639
MARINEFISH_PART_1.dbf,178005,Zebrasoma scopas,LC,1,NA,1675.10745353
MARINEFISH_PART_1.dbf,178006,Acanthurus grammoptilus,LC,1,NA,189.468899561
MARINEFISH_PART_1.dbf,178008,Acanthurus thompsoni,LC,1,NA,1548.22029577
MARINEFISH_PART_1.dbf,178013,Naso caesius,LC,1,NA,534.359642444
MARINEFISH_PART_1.dbf,178906,Pavoclinus myae,LC,1,NA,12.2347322508
MARINEFISH_PART_1.dbf,178927,Pavoclinus mentalis,LC,1,NA,9.17462604716
MARINEFISH_PART_1.dbf,178967,Enneapterygius obscurus,LC,1,NA,37.7748369898
MARINEFISH_PART_1.dbf,178968,Pavoclinus smalei,LC,1,NA,9.35645370977
MARINEFISH_PART_1.dbf,178971,Clinus berrisfordi,LC,1,NA,10.2188923437
MARINEFISH_PART_1.dbf,178972,Cristiceps aurantiacus,LC,1,NA,43.4686565091
MARINEFISH_PART_1.dbf,178977,Enneapterygius paucifasciatus,LC,1,NA,4.96800145238
MARINEFISH_PART_1.dbf,179048,Apopterygion alta,LC,1,NA,24.4721362041
MARINEFISH_PART_1.dbf,178983,Cremnochorites capensis,LC,1,NA,10.0160401767
MARINEFISH_PART_1.dbf,178989,Helcogramma hudsoni,LC,1,NA,102.236161903
MARINEFISH_PART_1.dbf,178991,Enneapterygius williamsi,LC,1,NA,59.0678349367
MARINEFISH_PART_1.dbf,178996,Helcogrammoides cunninghami,LC,1,NA,53.4527163951
MARINEFISH_PART_1.dbf,178998,Ruanoho decemdigitatus,LC,1,NA,66.6961887342
MARINEFISH_PART_1.dbf,178934,Enneapterygius kermadecensis,LC,1,NA,5.72123069688
MARINEFISH_PART_1.dbf,178893,Enneapterygius kosiensis,LC,1,NA,1.41873527987
MARINEFISH_PART_1.dbf,178894,Enneapterygius flavoccipitis,LC,1,NA,615.87458959800006
MARINEFISH_PART_1.dbf,178899,Heteroclinus kuiteri,LC,1,NA,35.1052006395
MARINEFISH_PART_1.dbf,178901,Heteroclinus wilsoni,LC,1,NA,46.6549218789
MARINEFISH_PART_1.dbf,178922,Pavoclinus litorafontis,LC,1,NA,1.21969296818
MARINEFISH_PART_1.dbf,178939,Trinorfolkia cristata,LC,1,NA,15.3520879355
MARINEFISH_PART_1.dbf,178940,Enneapterygius hollemani,LC,1,NA,33.7605326795
MARINEFISH_PART_1.dbf,178943,Pavoclinus laurentii,LC,1,NA,14.8102639449
MARINEFISH_PART_1.dbf,178931,Clinus helenae,LC,1,NA,3.03919412485
MARINEFISH_PART_1.dbf,178932,Enneapterygius tutuilae,LC,1,NA,844.664561634
MARINEFISH_PART_1.dbf,179023,Ribeiroclinus eigenmanni,LC,1,NA,57.2408215041
MARINEFISH_PART_1.dbf,179025,Ophiclinus pectoralis,LC,1,NA,26.3839548428
MARINEFISH_PART_1.dbf,179062,Enneapterygius nigricauda,LC,1,NA,309.1482456
MARINEFISH_PART_1.dbf,178960,Trianectes bucephalus,LC,1,NA,58.0263190185
MARINEFISH_PART_1.dbf,179003,Cancelloxus burrelli,LC,1,NA,16.5236630974
MARINEFISH_PART_1.dbf,179032,Sticharium clarkae,LC,1,NA,77.5395932234
MARINEFISH_PART_1.dbf,179034,Tripterygion tartessicum,LC,1,NA,26.7896180533
MARINEFISH_PART_1.dbf,179009,Heteroclinus antinectes,LC,1,NA,7.42768375834
MARINEFISH_PART_1.dbf,179037,Enneapterygius mirabilis,LC,1,NA,179.078230657
MARINEFISH_PART_1.dbf,179040,Helcogramma nigra,LC,1,NA,36.6620752815
MARINEFISH_PART_1.dbf,179050,Cancelloxus longior,LC,1,NA,4.32496661399
MARINEFISH_PART_1.dbf,179055,Lepidoblennius haplodactylus,LC,1,NA,42.6223129055
MARINEFISH_PART_1.dbf,179056,Enneapterygius ziegleri,LC,1,NA,97.612591422
MARINEFISH_PART_1.dbf,179081,Springeratus polyporatus,EN,1,NA,8.51337287733
MARINEFISH_PART_1.dbf,179085,Enneapterygius philippinus,LC,1,NA,907.353219992
MARINEFISH_PART_1.dbf,179086,Enneapterygius trisignatus,LC,1,NA,3.25500803091
MARINEFISH_PART_1.dbf,179115,Forsterygion nigripenne,LC,1,NA,56.2023579477
MARINEFISH_PART_1.dbf,179115,Forsterygion nigripenne,LC,1,NA,3.55277059754
MARINEFISH_PART_1.dbf,179089,Helcogrammoides chilensis,LC,1,NA,22.3341020463
MARINEFISH_PART_1.dbf,179091,Climacoporus navalis,LC,1,NA,13.8980577021
MARINEFISH_PART_1.dbf,179092,Ophiclinus brevipinnis,LC,1,NA,25.9580839202
MARINEFISH_PART_1.dbf,179094,Myxodes viridis,LC,1,NA,25.7627977936
MARINEFISH_PART_1.dbf,179103,Helcogramma desa,LC,1,NA,8.25828858241
MARINEFISH_PART_1.dbf,179106,Enneapterygius etheostoma,LC,1,NA,151.209709903
MARINEFISH_PART_1.dbf,180121,Cirripectes viriosus,LC,1,NA,1.48379123058
MARINEFISH_PART_1.dbf,180122,Ecsenius dilemma,LC,1,NA,1.87782926317
MARINEFISH_PART_1.dbf,183452,Chromis limbaughi,LC,1,NA,22.0399639915
MARINEFISH_PART_1.dbf,183497,Dactylagnus parvus,LC,1,NA,21.8909008906
MARINEFISH_PART_1.dbf,183500,Chaenopsis deltarrhis,DD,1,NA,21.9697471569
MARINEFISH_PART_1.dbf,183505,Acanthemblemaria crockeri,LC,1,NA,12.4106411497
MARINEFISH_PART_1.dbf,183519,Halichoeres malpelo,VU,1,NA,2.65465748661
MARINEFISH_PART_1.dbf,183699,Emblemaria hypacanthus,LC,1,NA,10.9010036171
MARINEFISH_PART_1.dbf,183701,Paraclinus sini,LC,1,NA,21.4483125789
MARINEFISH_PART_1.dbf,183519,Halichoeres malpelo,VU,1,NA,2.65465748628
MARINEFISH_PART_1.dbf,183572,Dialommus fuscus,VU,1,NA,5.12538559026
MARINEFISH_PART_1.dbf,183607,Sphoeroides lispus,LC,1,NA,21.5366905993
MARINEFISH_PART_1.dbf,183705,Platygillellus altivelis,NT,1,NA,8.63209318995
MARINEFISH_PART_1.dbf,183717,Gillellus ornatus,LC,1,NA,10.0768435238
MARINEFISH_PART_1.dbf,183955,Starksia hoesei,DD,1,NA,5.69090505516
MARINEFISH_PART_1.dbf,183771,Halichoeres adustus,VU,1,NA,14.4989454201
MARINEFISH_PART_1.dbf,187806,Macropharyngodon vivienae,LC,1,NA,51.0946286755
MARINEFISH_PART_1.dbf,183771,Halichoeres adustus,VU,1,NA,14.4989454185
MARINEFISH_PART_1.dbf,187809,Xiphocheilus typus,LC,1,NA,487.945256163
MARINEFISH_PART_1.dbf,187684,Pteragogus flagellifer,LC,1,NA,903.862113406
MARINEFISH_PART_1.dbf,187696,Xyrichtys novacula,LC,1,NA,610.640786115
MARINEFISH_PART_1.dbf,187700,Decodon pacificus,DD,1,NA,37.358810342
MARINEFISH_PART_1.dbf,187703,Halichoeres bathyphilus,LC,1,NA,267.882510431
MARINEFISH_PART_1.dbf,187727,Iniistius bimaculatus,LC,1,NA,194.499680262
MARINEFISH_PART_1.dbf,187731,Iniistius baldwini,LC,1,NA,75.4243653207
MARINEFISH_PART_1.dbf,187732,Halichoeres brasiliensis,DD,1,NA,46.7868386343
MARINEFISH_PART_1.dbf,187734,Choerodon venustus,LC,1,NA,31.5517382547
MARINEFISH_PART_1.dbf,187739,Cheilinus fasciatus,LC,1,NA,1344.98203267
MARINEFISH_PART_1.dbf,187759,Anampses neoguinaicus,LC,1,NA,643.08710364
MARINEFISH_PART_1.dbf,185139,Scartella itajobi,LC,1,NA,3.56273254758
MARINEFISH_PART_1.dbf,185142,Cryptotrema corallinum,LC,1,NA,15.7593707922
MARINEFISH_PART_1.dbf,185154,Sindoscopus australis,LC,1,NA,13.800452488
MARINEFISH_PART_1.dbf,183327,Semicossyphus darwini,DD,1,NA,31.6199993435
MARINEFISH_PART_1.dbf,185160,Microlipophrys velifer,LC,1,NA,76.8002941647
MARINEFISH_PART_1.dbf,190740,Scarus niger,LC,1,NA,1538.91275532
MARINEFISH_PART_1.dbf,190677,Odax cyanoallix,LC,1,NA,12.5079548318
MARINEFISH_PART_1.dbf,187575,Labroides pectoralis,LC,1,NA,804.398886001
MARINEFISH_PART_1.dbf,183397,Abudefduf troschelii,LC,1,NA,112.328472575
MARINEFISH_PART_1.dbf,187406,Hologymnosus longipes,LC,1,NA,54.8078659057
MARINEFISH_PART_1.dbf,185185,Parablennius tentacularis,LC,1,NA,190.049251776
MARINEFISH_PART_1.dbf,185189,Emblemaria hudsoni,LC,1,NA,16.1030482777
MARINEFISH_PART_1.dbf,185193,Parablennius sanguinolentus,LC,1,NA,200.493071076
MARINEFISH_PART_1.dbf,185194,Starksia brasiliensis,LC,1,NA,28.5688749004
MARINEFISH_PART_1.dbf,190743,Scarus ovifrons,DD,1,NA,137.14285729
MARINEFISH_PART_1.dbf,183548,Cirriemblemaria lucasana,LC,1,NA,25.3738719368
MARINEFISH_PART_1.dbf,183207,Hypsoblennius paytensis,LC,1,NA,34.1030799789
MARINEFISH_PART_1.dbf,183219,Acanthemblemaria macrospilus,LC,1,NA,25.5719538149
MARINEFISH_PART_1.dbf,183228,Stathmonotus culebrai,LC,1,NA,30.6496517283
MARINEFISH_PART_1.dbf,190680,Siphonognathus caninis,LC,1,NA,63.1140876544
MARINEFISH_PART_1.dbf,190687,Calotomus zonarchus,LC,1,NA,36.3293631584
MARINEFISH_PART_1.dbf,183253,Axoclinus storeyae,LC,1,NA,29.3969517545
MARINEFISH_PART_1.dbf,183276,Sphoeroides lobatus,LC,1,NA,135.611806706
MARINEFISH_PART_1.dbf,183290,Paraclinus beebei,LC,1,NA,38.4578004501
MARINEFISH_PART_1.dbf,190689,Calotomus viridescens,LC,1,NA,70.0381497016
MARINEFISH_PART_1.dbf,190690,Cetoscarus bicolor,LC,1,NA,37.792786432
MARINEFISH_PART_1.dbf,190695,Scarus flavipectoralis,LC,1,NA,641.112239666
MARINEFISH_PART_1.dbf,190706,Scarus russelii,LC,1,NA,217.416867421
MARINEFISH_PART_1.dbf,190709,Scarus coeruleus,LC,1,NA,207.587320411
MARINEFISH_PART_1.dbf,187385,Pseudolabrus sieboldi,LC,1,NA,82.4888187004
MARINEFISH_PART_1.dbf,187471,Choerodon gymnogenys,DD,1,NA,24.8970906471
MARINEFISH_PART_1.dbf,183327,Semicossyphus darwini,DD,1,NA,31.6199993433
MARINEFISH_PART_1.dbf,183310,Prionurus laticlavius,LC,1,NA,65.5506548798
MARINEFISH_PART_1.dbf,190739,Scarus dimidiatus,LC,1,NA,857.182917231
MARINEFISH_PART_1.dbf,183400,Acanthemblemaria balanorum,LC,1,NA,20.241957163
MARINEFISH_PART_1.dbf,183366,Malacoctenus zonifer,LC,1,NA,49.4656487996
MARINEFISH_PART_1.dbf,183371,Starksia posthon,DD,1,NA,17.0569544198
MARINEFISH_PART_1.dbf,183433,Halichoeres salmofasciatus,VU,1,NA,2.73215671466
MARINEFISH_PART_1.dbf,183433,Halichoeres salmofasciatus,VU,1,NA,2.7321567144
MARINEFISH_PART_1.dbf,183460,Abudefduf declivifrons,LC,1,NA,39.6677633017
MARINEFISH_PART_1.dbf,183472,Microspathodon bairdii,LC,1,NA,61.5473838673
MARINEFISH_PART_1.dbf,183479,Protemblemaria bicirrus,LC,1,NA,83.7186506722
MARINEFISH_PART_1.dbf,183480,Dactyloscopus fimbriatus,LC,1,NA,62.1780583732
MARINEFISH_PART_1.dbf,183539,Bodianus eclancheri,LC,1,NA,42.5908880947
MARINEFISH_PART_1.dbf,183539,Bodianus eclancheri,LC,1,NA,42.5908880913
MARINEFISH_PART_1.dbf,183541,Dactyloscopus lunaticus,LC,1,NA,69.5383061364
MARINEFISH_PART_1.dbf,183623,Sphoeroides trichocephalus,LC,1,NA,87.1367316989
MARINEFISH_PART_1.dbf,183586,Stegastes rectifraenum,LC,1,NA,40.5242196349
MARINEFISH_PART_1.dbf,183626,Stathmonotus lugubris,LC,1,NA,16.9136076896
MARINEFISH_PART_1.dbf,183628,Emblemaria piratica,LC,1,NA,30.8906991131
MARINEFISH_PART_1.dbf,183652,Sphoeroides annulatus,LC,1,NA,118.698675629
MARINEFISH_PART_1.dbf,183654,Paraclinus tanygnathus,LC,1,NA,17.145923841
MARINEFISH_PART_1.dbf,183646,Prionurus punctatus,LC,1,NA,37.5752428651
MARINEFISH_PART_1.dbf,183731,Halichoeres melanotis,LC,1,NA,75.1341435844
MARINEFISH_PART_1.dbf,183731,Halichoeres melanotis,LC,1,NA,58.6356296374
MARINEFISH_PART_1.dbf,183838,Gillellus searcheri,LC,1,NA,38.6375872782
MARINEFISH_PART_1.dbf,183840,Labrisomus xanti,LC,1,NA,42.2741696854
MARINEFISH_PART_1.dbf,187472,Pseudocoris bleekeri,LC,1,NA,284.244148641
MARINEFISH_PART_1.dbf,187477,Pseudocheilinus hexataenia,LC,1,NA,1372.78927764
MARINEFISH_PART_1.dbf,183855,Axoclinus cocoensis,VU,1,NA,2.73215671437
MARINEFISH_PART_1.dbf,183865,Ekemblemaria lira,DD,1,NA,1.34561919383
MARINEFISH_PART_1.dbf,184001,Labrisomus socorroensis,VU,1,NA,2.69720727142
MARINEFISH_PART_1.dbf,184009,Axoclinus lucillae,LC,1,NA,34.8715036252
MARINEFISH_PART_1.dbf,184012,Gillellus semicinctus,LC,1,NA,91.4296133611
MARINEFISH_PART_1.dbf,184022,Hypsoblennius caulopus,DD,1,NA,31.1308319573
MARINEFISH_PART_1.dbf,184031,Myxodagnus macrognathus,LC,1,NA,57.5900642872
MARINEFISH_PART_1.dbf,184034,Sphoeroides sechurae,LC,1,NA,74.6839052067
MARINEFISH_PART_1.dbf,184047,Elops affinis,DD,1,NA,116.305445827
MARINEFISH_PART_1.dbf,187439,Cirrhilabrus laboutei,LC,1,NA,87.0181802153
MARINEFISH_PART_1.dbf,190758,Chlorurus genazonatus,LC,1,NA,44.1709020041
MARINEFISH_PART_1.dbf,190761,Scarus hypselopterus,NT,1,NA,401.017011904
MARINEFISH_PART_1.dbf,190762,Chlorurus frontalis,LC,1,NA,629.433468308
MARINEFISH_PART_1.dbf,190768,Sparisoma atomarium,LC,1,NA,251.96752506
MARINEFISH_PART_1.dbf,188592,Stegastes diencaeus,LC,1,NA,208.594572234
MARINEFISH_PART_1.dbf,187659,Coris hewetti,LC,1,NA,10.6481733083
MARINEFISH_PART_1.dbf,187667,Macropharyngodon cyanoguttatus,LC,1,NA,54.3410047122
MARINEFISH_PART_1.dbf,188621,Abudefduf hoefleri,DD,1,NA,46.9949231954
MARINEFISH_PART_1.dbf,187649,Cheilinus oxycephalus,LC,1,NA,1380.43668288
MARINEFISH_PART_1.dbf,187722,Epibulus insidiator,LC,1,NA,1542.71799302
MARINEFISH_PART_1.dbf,194299,Albula glossodonta,VU,1,NA,693.785597407
MARINEFISH_PART_1.dbf,187772,Macropharyngodon negrosensis,LC,1,NA,769.265726066
MARINEFISH_PART_1.dbf,185130,Neoclinus chihiroe,LC,1,NA,90.7359428003
MARINEFISH_PART_1.dbf,185180,Lipophrys pholis,LC,1,NA,102.806447225
MARINEFISH_PART_1.dbf,185145,Parablennius verryckeni,DD,1,NA,3.27904203251
MARINEFISH_PART_1.dbf,185148,Labrisomus cricota,LC,1,NA,18.1328980429
MARINEFISH_PART_1.dbf,185151,Microlipophrys caboverdensis,LC,1,NA,13.348122111
MARINEFISH_PART_1.dbf,185167,Neoclinus toshimaensis,LC,1,NA,90.7359428003
MARINEFISH_PART_1.dbf,185171,Neoclinus stephensae,LC,1,NA,20.8271470744
MARINEFISH_PART_1.dbf,185172,Emblemaria australis,LC,1,NA,5.63356638632
MARINEFISH_PART_1.dbf,187510,Nelabrichthys ornatus,LC,1,NA,17.5422117626
MARINEFISH_PART_1.dbf,187523,Oxycheilinus bimaculatus,LC,1,NA,1241.30704967
MARINEFISH_PART_1.dbf,187529,Choerodon frenatus,LC,1,NA,13.2357012532
MARINEFISH_PART_1.dbf,187532,Coris atlantica,LC,1,NA,92.0573434573
MARINEFISH_PART_1.dbf,187534,Halichoeres zeylonicus,LC,1,NA,321.170491626
MARINEFISH_PART_1.dbf,187537,Halichoeres orientalis,LC,1,NA,64.9847889747
MARINEFISH_PART_1.dbf,187538,Cirrhilabrus roseafascia,LC,1,NA,99.2270916146
MARINEFISH_PART_1.dbf,187391,Bodianus thoracotaeniatus,DD,1,NA,4.75119998397
MARINEFISH_PART_1.dbf,187394,Coris pictoides,LC,1,NA,337.676824265
MARINEFISH_PART_1.dbf,187397,Labrus mixtus,LC,1,NA,402.830469774
MARINEFISH_PART_1.dbf,187398,Labrus bergylta,LC,1,NA,228.416731852
MARINEFISH_PART_1.dbf,187400,Choerodon vitta,LC,1,NA,154.934065684
MARINEFISH_PART_1.dbf,187403,Paracheilinus filamentosus,LC,1,NA,404.423017051
MARINEFISH_PART_1.dbf,187409,Ophthalmolepis lineolata,LC,1,NA,74.5895093937
MARINEFISH_PART_1.dbf,187410,Cirrhilabrus marjorie,LC,1,NA,27.531320517
MARINEFISH_PART_1.dbf,187413,Paracheilinus attenuatus,LC,1,NA,12.1560050217
MARINEFISH_PART_1.dbf,187416,Macropharyngodon bipartitus,LC,1,NA,239.228659357
MARINEFISH_PART_1.dbf,187419,Choerodon zamboangae,LC,1,NA,293.104168241
MARINEFISH_PART_1.dbf,187421,Paracheilinus walton,LC,1,NA,8.70412378752
MARINEFISH_PART_1.dbf,187449,Wetmorella tanakai,DD,1,NA,77.5713527127
MARINEFISH_PART_1.dbf,187450,Coris dorsomacula,LC,1,NA,617.574243352
MARINEFISH_PART_1.dbf,187453,Anampses elegans,LC,1,NA,33.2795476177
MARINEFISH_PART_1.dbf,187454,Halichoeres scapularis,LC,1,NA,1093.35882586
MARINEFISH_PART_1.dbf,187461,Cirrhilabrus exquisitus,DD,1,NA,965.545157582
MARINEFISH_PART_1.dbf,187462,Pseudojuloides mesostigma,LC,1,NA,64.8604027044
MARINEFISH_PART_1.dbf,187578,Choerodon anchorago,LC,1,NA,784.066157884
MARINEFISH_PART_1.dbf,187595,Symphodus caeruleus,LC,1,NA,0.109465193848
MARINEFISH_PART_1.dbf,187596,Cirrhilabrus balteatus,DD,1,NA,50.7361686624
MARINEFISH_PART_1.dbf,187373,Hemigymnus fasciatus,LC,1,NA,1588.20649293
MARINEFISH_PART_1.dbf,187376,Xyrichtys rajagopalani,DD,1,NA,10.2228236179
MARINEFISH_PART_1.dbf,187379,Coris variegata,LC,1,NA,37.9159543811
MARINEFISH_PART_1.dbf,187382,Halichoeres marginatus,LC,1,NA,1525.7428618
MARINEFISH_PART_1.dbf,187484,Cirrhilabrus solorensis,DD,1,NA,184.534742415
MARINEFISH_PART_1.dbf,187487,Iniistius javanicus,DD,1,NA,34.2359391947
MARINEFISH_PART_1.dbf,187488,Choerodon graphicus,LC,1,NA,32.5723772532
MARINEFISH_PART_1.dbf,187427,Cirrhilabrus bathyphilus,LC,1,NA,17.6761446244
MARINEFISH_PART_1.dbf,187430,Choerodon cephalotes,LC,1,NA,136.780937784
MARINEFISH_PART_1.dbf,187437,Minilabrus striatus,LC,1,NA,31.1187371961
MARINEFISH_PART_1.dbf,187464,Thalassoma newtoni,LC,1,NA,6.1328673009
MARINEFISH_PART_1.dbf,187491,Austrolabrus maculatus,LC,1,NA,59.0765119848
MARINEFISH_PART_1.dbf,187503,Pseudojuloides argyreogaster,LC,1,NA,40.0937539307
MARINEFISH_PART_1.dbf,187504,Stethojulis maculata,LC,1,NA,53.7756199964
MARINEFISH_PART_1.dbf,187517,Diproctacanthus xanthurus,LC,1,NA,661.581166515
MARINEFISH_PART_1.dbf,187519,Pictilabrus laticlavius,LC,1,NA,92.0753157168
MARINEFISH_PART_1.dbf,187520,Achoerodus gouldii,VU,1,NA,56.8487071303
MARINEFISH_PART_1.dbf,187540,Paracheilinus piscilineatus,LC,1,NA,4.16880119464
MARINEFISH_PART_1.dbf,187548,Halichoeres nebulosus,LC,1,NA,1083.97663362
MARINEFISH_PART_1.dbf,187551,Hemigymnus sexfasciatus,DD,1,NA,51.5695872088
MARINEFISH_PART_1.dbf,187552,Paracheilinus octotaenia,LC,1,NA,45.2714641527
MARINEFISH_PART_1.dbf,187555,Anampses chrysocephalus,LC,1,NA,36.3293631586
MARINEFISH_PART_1.dbf,187599,Cirrhilabrus scottorum,LC,1,NA,213.783122888
MARINEFISH_PART_1.dbf,187603,Coris roseoviridis,LC,1,NA,36.2193002396
MARINEFISH_PART_1.dbf,187557,Pictilabrus brauni,DD,1,NA,2.10605047517
MARINEFISH_PART_1.dbf,187559,Thalassoma hardwicke,LC,1,NA,1610.39292695
MARINEFISH_PART_1.dbf,187560,Paracheilinus lineopunctatus,LC,1,NA,82.5690251145
MARINEFISH_PART_1.dbf,187563,Stethojulis interrupta,LC,1,NA,976.877534812
MARINEFISH_PART_1.dbf,187572,Achoerodus viridis,NT,1,NA,17.2635192309
MARINEFISH_PART_1.dbf,187583,Bodianus cylindriatus,LC,1,NA,78.8403406325
MARINEFISH_PART_1.dbf,187584,Halichoeres poeyi,LC,1,NA,273.529516266
MARINEFISH_PART_1.dbf,187653,Symphodus roissali,LC,1,NA,229.084929602
MARINEFISH_PART_1.dbf,187655,Iniistius melanopus,LC,1,NA,302.636318884
MARINEFISH_PART_1.dbf,187656,Paracheilinus angulatus,LC,1,NA,77.9718978579
MARINEFISH_PART_1.dbf,187605,Xyrichtys sanctaehelenae,LC,1,NA,8.40320582184
MARINEFISH_PART_1.dbf,187606,Cirrhilabrus walshi,LC,1,NA,12.4875594942
MARINEFISH_PART_1.dbf,187613,Decodon puellaris,LC,1,NA,321.670756876
MARINEFISH_PART_1.dbf,187614,Cirrhilabrus lunatus,LC,1,NA,74.2068993197
MARINEFISH_PART_1.dbf,187661,Bodianus neilli,LC,1,NA,47.5161037222
